userId,score,tag_user_not_accepted_answer,acceptance_ratio,tag
90992,1,1,0.5,design
5099,1,1,0.5,design
40646,1,0,1.0,design
211449,1,0,1.0,design
303767,1,0,1.0,design
252416,1,0,1.0,design
45814,1,0,1.0,design
340885,1,0,1.0,design
106566,1,1,0.5,design
275536,1,0,1.0,design
4,1,0,1.0,documentation
147,1,0,1.0,documentation
59990,1,0,1.0,documentation
63247,1,0,1.0,documentation
5099,1,0,1.0,documentation
135,1,0,1.0,domain-model
59999,1,0,1.0,encapsulation
79611,1,0,1.0,exceptions
8553,1,0,1.0,exceptions
19417,1,0,1.0,exceptions
4853,1,0,1.0,exceptions
7422,1,0,1.0,floating-point
131624,1,0,1.0,frameworks
28988,1,0,1.0,functional-programming
25768,1,0,1.0,functional-programming
71537,1,0,1.0,functional-programming
106566,1,0,1.0,functional-programming
340885,1,0,1.0,functional-programming
25768,1,0,1.0,functions
60357,1,0,1.0,functions
11246,1,0,1.0,functions
161917,1,0,1.0,functions
304270,1,0,1.0,functions
9113,1,1,0.5,functions
106566,1,1,0.5,functions
220154,1,0,1.0,git
50284,1,0,1.0,gui
50485,1,0,1.0,gui
43425,1,0,1.0,gui
198855,1,0,1.0,haskell
211449,1,0,1.0,haskell
209665,1,0,1.0,history
2431,1,0,1.0,hungarian
1204,1,1,0.5,if-statement
26633,1,0,1.0,include
4,1,1,0.5,indentation
3631,1,0,1.0,indentation
8718,1,0,1.0,indentation
6605,1,0,1.0,indentation
12745,1,0,1.0,indentation
1063,1,0,1.0,indentation
263522,1,0,1.0,indentation
5099,1,0,1.0,interfaces
53956,1,0,1.0,interview
95212,1,0,1.0,lambda
1921,1,0,1.0,language-agnostic
38899,1,0,1.0,language-agnostic
40478,1,0,1.0,language-agnostic
34796,1,0,1.0,language-agnostic
7719,1,0,1.0,language-agnostic
71537,1,0,1.0,language-agnostic
13597,1,0,1.0,language-agnostic
48510,1,0,1.0,language-agnostic
60357,1,0,1.0,language-agnostic
211449,1,0,1.0,language-agnostic
115084,1,1,0.5,language-agnostic
105684,1,1,0.5,language-agnostic
44681,1,0,1.0,language-agnostic
9113,1,1,0.5,language-agnostic
1352,1,0,1.0,language-design
1352,1,0,1.0,language-features
74200,1,0,1.0,libraries
5099,1,1,0.5,libraries
83178,1,0,1.0,libraries
26226,1,0,1.0,linq
52556,1,1,0.5,linq
8616,1,0,1.0,maintenance
7167,1,0,1.0,maintenance
115084,1,0,1.0,math
12931,1,0,1.0,naming
4365,1,0,1.0,naming
1324,1,0,1.0,naming
36696,1,0,1.0,naming
2431,1,0,1.0,naming
17320,1,1,0.5,naming
1343,1,0,1.0,naming
1130,1,1,0.5,naming
45614,1,0,1.0,naming
29029,1,0,1.0,naming
3965,1,1,0.5,naming
44705,1,0,1.0,naming
15180,1,0,1.0,naming
13597,1,0,1.0,naming
177,1,0,1.0,naming
55292,1,0,1.0,naming
4,1,0,1.0,naming
30278,1,0,1.0,naming
161917,1,0,1.0,naming
6586,1,0,1.0,naming
52929,1,0,1.0,naming
71537,1,0,1.0,naming
131624,1,0,1.0,naming
304270,1,0,1.0,naming
6509,1,0,1.0,naming
25294,1,0,1.0,naming
51654,1,1,0.5,naming
34796,1,0,1.0,notation
204317,1,0,1.0,object-oriented-design
6644,1,0,1.0,object-oriented-design
172464,1,0,1.0,object-oriented-design
1521,1,0,1.0,object-oriented
10087,1,0,1.0,object-oriented
6909,1,0,1.0,object-oriented
47,1,0,1.0,object-oriented
1343,1,1,0.5,object-oriented
15180,1,0,1.0,object-oriented
38200,1,0,1.0,object-oriented
3223,1,0,1.0,object-oriented
119813,1,0,1.0,object-oriented
204317,1,0,1.0,object-oriented
17853,1,0,1.0,object-oriented
222705,1,0,1.0,object-oriented
40590,1,0,1.0,object-oriented
90992,1,0,1.0,object-oriented
20644,1,0,1.0,object-oriented
274599,1,0,1.0,object-oriented
172464,1,0,1.0,object-oriented
301401,1,0,1.0,object-oriented
106566,1,2,0.3333333333333333,object-oriented
172693,1,1,0.5,object-oriented
177980,1,2,0.3333333333333333,object-oriented
10869,1,0,1.0,objective-c
179315,1,0,1.0,objective-c
37122,1,0,1.0,open-source
28988,1,0,1.0,paradigms
4853,1,0,1.0,paradigms
31673,1,0,1.0,parameters
56655,1,0,1.0,parameters
60357,1,0,1.0,patterns-and-practices
131624,1,1,0.5,patterns-and-practices
90252,1,0,1.0,patterns-and-practices
17898,1,0,1.0,patterns-and-practices
155513,1,0,1.0,patterns-and-practices
38250,1,0,1.0,productivity
340885,1,0,1.0,productivity
38029,1,0,1.0,programming-languages
935,1,0,1.0,programming-languages
4767,1,0,1.0,programming-languages
4828,1,1,0.5,programming-languages
8046,1,0,1.0,programming-languages
1204,2,2,0.5,programming-practices
935,2,1,0.6666666666666666,programming-practices
26633,2,1,0.6666666666666666,programming-practices
3631,2,0,1.0,programming-practices
61852,2,2,0.5,programming-practices
7422,2,3,0.4,programming-practices
902,1,1,0.5,programming-practices
47,1,0,1.0,programming-practices
36979,1,0,1.0,programming-practices
8616,1,0,1.0,programming-practices
6384,1,0,1.0,programming-practices
147,1,0,1.0,programming-practices
4828,1,0,1.0,programming-practices
5692,1,0,1.0,programming-practices
46623,1,1,0.5,programming-practices
55292,1,0,1.0,programming-practices
63247,1,0,1.0,programming-practices
60357,1,0,1.0,programming-practices
35276,1,1,0.5,programming-practices
79557,1,0,1.0,programming-practices
103863,1,0,1.0,programming-practices
24421,1,0,1.0,programming-practices
36834,1,0,1.0,programming-practices
146753,1,0,1.0,programming-practices
22685,1,0,1.0,programming-practices
6586,1,0,1.0,programming-practices
98269,1,0,1.0,programming-practices
131624,1,2,0.3333333333333333,programming-practices
12617,1,0,1.0,programming-practices
74200,1,0,1.0,programming-practices
90252,1,1,0.5,programming-practices
155513,1,0,1.0,programming-practices
57138,1,0,1.0,programming-practices
28374,1,1,0.5,programming-practices
172464,1,0,1.0,programming-practices
17898,1,0,1.0,programming-practices
177980,1,1,0.5,programming-practices
105684,1,1,0.5,programming-practices
44681,1,0,1.0,programming-practices
209774,1,1,0.5,programming-practices
177980,1,0,1.0,project-management
121035,1,0,1.0,qt
1921,1,0,1.0,readability
15464,1,0,1.0,readability
4365,1,1,0.5,readability
34310,1,0,1.0,readability
1683,1,0,1.0,readability
7167,1,0,1.0,readability
47566,1,0,1.0,readability
46623,1,0,1.0,readability
3223,1,0,1.0,readability
3631,1,1,0.5,readability
42722,1,0,1.0,readability
20756,1,0,1.0,readability
51654,1,2,0.3333333333333333,readability
133110,1,0,1.0,readability
13156,1,1,0.5,readability
172693,1,0,1.0,readability
131624,1,0,1.0,readability
209331,1,0,1.0,readability
95012,1,0,1.0,readability
9113,1,0,1.0,recursion
8120,1,0,1.0,refactoring
935,1,0,1.0,refactoring
30678,1,0,1.0,refactoring
20756,1,0,1.0,refactoring
92198,1,0,1.0,refactoring
14641,1,0,1.0,refactoring
5099,1,0,1.0,refactoring
209331,1,0,1.0,refactoring
155513,1,0,1.0,refactoring
306426,1,0,1.0,search
61659,1,1.1,0.5,self-improvement
131624,1,0,1.0,sql-server
17320,1,0,1.0,syntax
6644,1,0,1.0,syntax
4,1,0,1.0,team
25936,1,0,1.0,team
38250,1,0,1.0,team
2314,1,0,1.0,teamwork
39294,1,0,1.0,teamwork
47288,1,0,1.0,teamwork
21360,1,0,1.0,teamwork
25768,1,0,1.0,teamwork
3965,1,0,1.0,teamwork
1204,1,0,1.0,teamwork
6605,1,0,1.0,terminology
154513,1,0,1.0,terminology
25294,1,0,1.0,terminology
45814,1,0,1.0,terminology
105684,1,0,1.0,terminology
44681,1,0,1.0,terminology
211449,1,0,1.0,typescript
319783,1,0,1.0,url
1422,1,0,1.0,utf-8
154513,1,0,1.0,validation
12931,1,0,1.0,variables
4365,1,0,1.0,variables
3965,1,0,1.0,variables
30678,1,0,1.0,variables
177,1,0,1.0,variables
56670,1,0,1.0,variables
31673,1,0,1.0,variables
7422,1,1,0.5,variables
20644,1,0,1.0,variables
8718,1,0,1.0,version-control
220154,1,0,1.0,version-control
537,1,0,1.0,acceptance-testing
19295,1,0,1.0,agile
19295,1,1,0.5,algorithms
21568,1,0,1.0,algorithms
3965,1,0,1.0,algorithms
56655,1,0,1.0,algorithms
6586,1,0,1.0,algorithms
116461,1,0,1.0,algorithms
211876,1,0,1.0,algorithms
177980,1,0,1.0,algorithms
4330,1,0,1.0,android
1177,1,0,1.0,android
15136,1,0,1.0,anti-patterns
1204,1,0,1.0,app
1204,3,2,0.6,architecture
177980,3,7,0.3,architecture
105684,2,0,1.0,architecture
4854,1,1,0.5,architecture
3762,1,0,1.0,architecture
1362,1,0,1.0,architecture
12354,1,0,1.0,architecture
20294,1,0,1.0,architecture
5564,1,0,1.0,architecture
12828,1,1,0.5,architecture
6279,1,0,1.0,architecture
1130,1,0,1.0,architecture
2620,1,0,1.0,architecture
8553,1,1,0.5,architecture
5512,1,0,1.0,architecture
70116,1,0,1.0,architecture
101,1,0,1.0,architecture
75711,1,0,1.0,architecture
12629,1,0,1.0,architecture
66013,1,0,1.0,architecture
66930,1,0,1.0,architecture
38200,1,0,1.0,architecture
6912,1,0,1.0,architecture
22685,1,1,0.5,architecture
119891,1,0,1.0,architecture
32126,1,0,1.0,architecture
44470,1,0,1.0,architecture
84582,1,0,1.0,architecture
56655,1,4,0.2,architecture
41986,1,0,1.0,architecture
650,1,0,1.0,architecture
6605,1,1,0.5,architecture
164670,1,0,1.0,architecture
177745,1,0,1.0,architecture
4127,1,0,1.0,architecture
41811,1,0,1.0,architecture
218552,1,0,1.0,architecture
174739,1,0,1.0,architecture
103708,1,0,1.0,architecture
115084,1,0,1.0,architecture
24081,1,1,0.5,architecture
132490,1,0,1.0,architecture
306787,1,0,1.0,architecture
275536,1,0,1.0,architecture
208210,1,0,1.0,architecture
75885,1,0,1.0,architecture
28696,1,0,1.0,architecture
106566,1,2,0.3333333333333333,architecture
6509,1,0,1.0,architecture
39996,1,0,1.0,async
17261,1,0,1.0,async
183308,1,0,1.0,async
51654,1,0,1.0,async
119759,1,0,1.0,async
105684,1,0,1.0,async
309395,1,0,1.0,async
60414,1,0,1.0,async
1343,1,0,1.0,branching
1204,12,10,0.5454545454545454,c#
6605,12,13,0.48,c#
51654,12,18,0.4,c#
105684,11,11,0.5,c#
177980,7,15,0.3181818181818182,c#
56655,6,12,0.3333333333333333,c#
106566,5,10,0.3333333333333333,c#
5512,4,3,0.5714285714285714,c#
6505,4,9,0.3076923076923077,c#
213,4,11,0.2666666666666666,c#
5099,4,1,0.8,c#
115084,4,14,0.2222222222222222,c#
12828,3,3,0.5,c#
935,3,2,0.6,c#
4127,3,1,0.75,c#
987,3,3,0.5,c#
57164,3,3,0.5,c#
41986,3,2,0.6,c#
131624,3,4,0.4285714285714285,c#
1521,2,3,0.4,c#
47,2,1,0.6666666666666666,c#
13181,2,3,0.4,c#
17429,2,0,1.0,c#
226,2,1,0.6666666666666666,c#
1928,2,1,0.6666666666666666,c#
1130,2,2,0.5,c#
285,2,0,1.0,c#
21271,2,0,1.0,c#
41811,2,2,0.5,c#
41596,2,0,1.0,c#
61750,2,0,1.0,c#
81495,2,1,0.6666666666666666,c#
8669,2,2,0.5,c#
36834,2,1,0.6666666666666666,c#
3184,2,4,0.3333333333333333,c#
44202,2,2,0.5,c#
122584,2,2,0.5,c#
28696,2,6,0.25,c#
44110,2,4,0.3333333333333333,c#
44124,2,2,0.5,c#
275536,2,0,1.0,c#
75885,2,0,1.0,c#
5668,1,0,1.0,c#
4890,1,0,1.0,c#
7083,1,0,1.0,c#
2359,1,0,1.0,c#
934,1,0,1.0,c#
28877,1,0,1.0,c#
22390,1,0,1.0,c#
13612,1,0,1.0,c#
9433,1,1,0.5,c#
2431,1,1,0.5,c#
28988,1,1,0.5,c#
33403,1,2,0.3333333333333333,c#
20935,1,0,1.0,c#
32008,1,3,0.25,c#
40805,1,0,1.0,c#
2021,1,0,1.0,c#
15163,1,0,1.0,c#
22493,1,0,1.0,c#
38402,1,1,0.5,c#
12609,1,0,1.0,c#
14221,1,4,0.2,c#
16929,1,4,0.2,c#
22685,1,10,0.0909090909090909,c#
39236,1,0,1.0,c#
60557,1,0,1.0,c#
46461,1,0,1.0,c#
16898,1,0,1.0,c#
62282,1,0,1.0,c#
63022,1,1,0.5,c#
70116,1,0,1.0,c#
49383,1,0,1.0,c#
76510,1,0,1.0,c#
54247,1,0,1.0,c#
17261,1,0,1.0,c#
81884,1,1,0.5,c#
32353,1,2,0.3333333333333333,c#
87339,1,0,1.0,c#
6586,1,1,0.5,c#
7422,1,3,0.25,c#
620,1,5,0.1666666666666666,c#
40989,1,1,0.5,c#
45830,1,0,1.0,c#
4572,1,2,0.3333333333333333,c#
33843,1,1,0.5,c#
13156,1,4,0.2,c#
53655,1,1,0.5,c#
4027,1,0,1.0,c#
25768,1,1,0.5,c#
56670,1,1,0.5,c#
91041,1,2,0.3333333333333333,c#
127234,1,0,1.0,c#
114930,1,2,0.3333333333333333,c#
83499,1,1,0.5,c#
21360,1,2,0.3333333333333333,c#
144284,1,0,1.0,c#
38663,1,7,0.125,c#
68823,1,1,0.5,c#
152797,1,0,1.0,c#
82846,1,0,1.0,c#
95212,1,0,1.0,c#
78905,1,1,0.5,c#
116461,1,3,0.25,c#
184490,1,1,0.5,c#
188552,1,0,1.0,c#
51948,1,0,1.0,c#
116777,1,6,0.1428571428571428,c#
44470,1,0,1.0,c#
209774,1,2,0.3333333333333333,c#
63202,1,5,0.1666666666666666,c#
78980,1,0,1.0,c#
119759,1,1,0.5,c#
189934,1,2,0.3333333333333333,c#
143358,1,0,1.0,c#
142319,1,2,0.3333333333333333,c#
128719,1,0,1.0,c#
165795,1,1,0.5,c#
24081,1,3,0.25,c#
87405,1,0,1.0,c#
222996,1,1,0.5,c#
193669,1,0,1.0,c#
902,1,1,0.5,c#
132490,1,0,1.0,c#
6509,1,6,0.1428571428571428,c#
6967,1,5,0.1666666666666666,c#
92198,1,4,0.2,c#
897,1,2,0.3333333333333333,c#
275241,1,0,1.0,c#
252416,1,2,0.3333333333333333,c#
7744,1,0,1.0,c#
41381,1,6,0.1428571428571428,c#
235135,1,2,0.3333333333333333,c#
319450,1,1,0.5,c#
366320,1,2,0.3333333333333333,c#
102569,1,1,0.5,c#
987,1,0,1.0,c++
8125,1,0,1.0,career-development
11376,1,0,1.0,class
54247,1,0,1.0,code-quality
36979,1,0,1.0,code-quality
9113,1,1,0.5,code-quality
6605,1,0,1.0,code-quality
132490,1,0,1.0,code-quality
57164,1,0,1.0,code-reuse
1204,2,1,0.6666666666666666,coding-standards
1521,1,0,1.0,coding-standards
10208,1,0,1.0,coding-standards
46461,1,0,1.0,coding-standards
4127,1,0,1.0,coding-standards
987,1,0,1.0,coding-standards
61750,1,0,1.0,coding-standards
7422,1,0,1.0,coding-standards
6605,1,0,1.0,coding-standards
9113,1,2,0.3333333333333333,coding-standards
7422,1,1,0.5,coding-style
987,1,0,1.0,coding-style
105684,1,0,1.0,coding-style
193669,1,0,1.0,coding-style
51654,1,0,1.0,coding-style
8952,1,0,1.0,collections
13156,1,1,0.5,comments
72814,1,0,1.0,comments
4890,1,0,1.0,communication
13612,1,0,1.0,compiler
32370,1,0,1.0,compiler
51654,1,0,1.0,compiler
5099,1,0,1.0,compiler
1204,1,0,1.0,concurrency
6605,1,0,1.0,conventions
9113,1,0,1.0,conventions
6644,1,0,1.0,conventions
172693,1,0,1.0,culture
26273,1,0,1.0,data-structures
33445,1,0,1.0,data-structures
78905,1,0,1.0,data-structures
116461,1,0,1.0,data-structures
37190,1,0,1.0,data-structures
116777,1,0,1.0,data-structures
142319,1,0,1.0,data-structures
176398,1,0,1.0,data-structures
35237,1,0,1.0,database-design
47,1,0,1.0,database-design
9113,1,0,1.0,database-design
28696,1,0,1.0,database-design
172693,1,0,1.0,database-design
14221,1,0,1.0,database
13609,1,0,1.0,database
87339,1,0,1.0,database
13156,1,0,1.0,database
115084,1,1,0.5,database
44110,1,1,0.5,database
36934,1,0,1.0,debugging
3762,2,2,0.5,design-patterns
6605,2,1,0.6666666666666666,design-patterns
56655,2,3,0.4,design-patterns
131624,2,0,1.0,design-patterns
226,1,0,1.0,design-patterns
1362,1,0,1.0,design-patterns
19115,1,0,1.0,design-patterns
9302,1,0,1.0,design-patterns
35276,1,1,0.5,design-patterns
7184,1,0,1.0,design-patterns
82764,1,0,1.0,design-patterns
89304,1,0,1.0,design-patterns
66930,1,0,1.0,design-patterns
31267,1,0,1.0,design-patterns
121951,1,0,1.0,design-patterns
97122,1,0,1.0,design-patterns
127928,1,0,1.0,design-patterns
78905,1,0,1.0,design-patterns
177980,1,4,0.2,design-patterns
51948,1,0,1.0,design-patterns
38663,1,4,0.2,design-patterns
213849,1,0,1.0,design-patterns
158425,1,0,1.0,design-patterns
222996,1,0,1.0,design-patterns
275536,1,0,1.0,design-patterns
28696,1,1,0.5,design-patterns
4,1,0,1.0,design-patterns
177980,3,3,0.5,design
9113,2,0,1.0,design
12828,1,3,0.25,design
14641,1,0,1.0,design
4,1,0,1.0,design
15464,1,0,1.0,design
38396,1,1,0.5,design
897,1,0,1.0,design
6311,1,0,1.0,design
41811,1,1,0.5,design
47732,1,0,1.0,design
572,1,0,1.0,design
38402,1,0,1.0,design
35237,1,0,1.0,design
47,1,0,1.0,design
5512,1,0,1.0,design
28969,1,1,0.5,design
38200,1,0,1.0,design
45830,1,0,1.0,design
98351,1,0,1.0,design
102390,1,0,1.0,design
13550,1,0,1.0,design
44470,1,0,1.0,design
3836,1,0,1.0,design
48827,1,1,0.5,design
116461,1,2,0.3333333333333333,design
138397,1,0,1.0,design
81495,1,0,1.0,design
44202,1,0,1.0,design
103708,1,0,1.0,design
28696,1,1,0.5,design
56655,1,2,0.3333333333333333,design
115084,1,3,0.25,design
105684,1,1,0.5,design
9428,1,0,1.0,design
24081,1,0,1.0,design
17898,1,0,1.0,design
222996,1,0,1.0,design
132490,1,0,1.0,design
60357,1,0,1.0,design
235135,1,1,0.5,design
13156,1,0,1.0,development-process
16747,1,0,1.0,development-process
9113,1,0,1.0,development-process
12828,1,0,1.0,documentation
13156,1,0,1.0,documentation
73918,1,0,1.0,documentation
150563,1,0,1.0,documentation
44124,1,0,1.0,documentation
75885,2,0,1.0,domain-driven-design
4,1,0,1.0,domain-driven-design
38795,1,0,1.0,domain-driven-design
96340,1,0,1.0,domain-driven-design
32126,1,0,1.0,domain-driven-design
236092,1,0,1.0,domain-driven-design
20011,1,0,1.0,encapsulation
906,1,0,1.0,exceptions
40989,1,0,1.0,exceptions
3660,1,0,1.0,exceptions
39236,1,0,1.0,exceptions
11982,1,0,1.0,exceptions
61750,1,0,1.0,exceptions
4767,1,0,1.0,exceptions
132566,1,0,1.0,exceptions
116461,1,0,1.0,exceptions
3965,1,0,1.0,exceptions
177980,1,1,0.5,exceptions
29899,1,0,1.0,exceptions
92198,1,0,1.0,exceptions
4330,1,0,1.0,experience
9113,1,1,0.5,frameworks
4127,1,0,1.0,frameworks
123194,1,0,1.0,frameworks
190064,1,0,1.0,frameworks
6605,1,0,1.0,frameworks
92198,1,0,1.0,frameworks
41596,1,0,1.0,functional-programming
16898,1,0,1.0,functional-programming
213,1,1,0.5,functional-programming
902,1,0,1.0,functional-programming
19115,1,0,1.0,functional-programming
6505,1,0,1.0,functions
8952,1,0,1.0,generics
138794,1,0,1.0,git
177980,1,2,0.3333333333333333,git
4,1,0,1.0,git
22685,1,0,1.0,gui
19115,1,0,1.0,haskell
12354,1,0,1.0,history
22685,1,0,1.0,history
24995,1,0,1.0,history
6605,1,0,1.0,history
6870,1,0,1.0,html
51295,1,0,1.0,installer
13156,1,0,1.0,installer
897,1,1,0.5,installer
6311,1,0,1.0,interfaces
51222,1,0,1.0,interfaces
12828,1,0,1.0,interfaces
5512,1,0,1.0,interfaces
40989,1,0,1.0,interfaces
91041,1,0,1.0,interfaces
48827,1,0,1.0,interfaces
51654,1,1,0.5,interfaces
15810,1,0,1.0,interview
89304,1,0,1.0,interview
213,1,0,1.0,io
4767,1,1,0.5,java
4127,1,0,1.0,java
62323,1,1,0.5,java
103708,1,0,1.0,java
63202,1,0,1.0,java
9113,1,0,1.0,jquery
150563,1,0,1.0,json
60084,1,0,1.0,json
177980,1,0,1.0,jvm
18049,1,0,1.0,lambda
19295,1,0,1.0,language-design
40805,1,0,1.0,language-design
6505,1,0,1.0,language-design
210491,1,0,1.0,language-design
902,1,0,1.0,language-design
1204,1,0,1.0,language-design
122584,1,0,1.0,language-features
28969,1,0,1.0,libraries
13335,1,0,1.0,libraries
276190,1,0,1.0,libraries
5099,1,0,1.0,libraries
39294,1,0,1.0,licensing
1204,1,1,0.5,licensing
5564,1,0,1.0,linq
21568,1,0,1.0,linq
60557,1,0,1.0,linq
3965,1,0,1.0,linq
4767,1,0,1.0,linq
40989,1,0,1.0,linq
69472,1,0,1.0,linq
902,1,0,1.0,linq
92198,1,0,1.0,linq
172,1,0,1.0,linux
124765,1,0,1.0,logging
41986,1,0,1.0,logging
353795,1,0,1.0,maintenance
17394,1,0,1.0,math
41596,1,0,1.0,modeling
13181,1,0,1.0,multithreading
5099,1,0,1.0,multithreading
213,1,1,0.5,multithreading
6605,1,0,1.0,multithreading
6402,1,0,1.0,multithreading
177980,1,0,1.0,multithreading
9113,1,1,0.5,multithreading
10208,1,0,1.0,naming
18930,1,0,1.0,naming
8486,1,0,1.0,naming
7422,1,0,1.0,naming
61750,1,0,1.0,naming
278850,1,0,1.0,naming
6967,1,0,1.0,naming
51654,1,0,1.0,naming
13550,1,0,1.0,object-oriented-design
91041,1,0,1.0,object-oriented-design
184490,1,0,1.0,object-oriented-design
4127,1,0,1.0,object-oriented-design
56655,2,1,0.6666666666666666,object-oriented
3184,2,0,1.0,object-oriented
6415,1,0,1.0,object-oriented
13181,1,1,0.5,object-oriented
17429,1,0,1.0,object-oriented
11376,1,0,1.0,object-oriented
51222,1,0,1.0,object-oriented
20011,1,1,0.5,object-oriented
831,1,0,1.0,object-oriented
65701,1,0,1.0,object-oriented
213,1,1,0.5,object-oriented
62323,1,1,0.5,object-oriented
44470,1,0,1.0,object-oriented
48827,1,0,1.0,object-oriented
51654,1,4,0.2,object-oriented
142319,1,0,1.0,object-oriented
205470,1,0,1.0,object-oriented
1696,1,0,1.0,objective-c
22390,1,0,1.0,open-source
12736,1,0,1.0,open-source
34870,1,0,1.0,open-source
209774,1,0,1.0,open-source
131624,1,0,1.0,opengl
45614,1,0,1.0,pair-programming
4767,1,0,1.0,patterns-and-practices
620,1,0,1.0,patterns-and-practices
105684,1,0,1.0,patterns-and-practices
16747,1,0,1.0,performance
4274,1,0,1.0,performance
25086,1,0,1.0,performance
2305,1,0,1.0,php
39294,1,0,1.0,php
21360,1,0,1.0,php
33869,1,0,1.0,php
2431,1,0,1.0,productivity
8187,1,0,1.0,programming-languages
11107,1,0,1.0,programming-languages
23563,1,0,1.0,programming-languages
2021,1,0,1.0,programming-languages
13612,1,0,1.0,programming-languages
2568,1,0,1.0,programming-languages
40805,1,0,1.0,programming-languages
15163,1,0,1.0,programming-languages
25612,1,0,1.0,programming-languages
60084,1,0,1.0,programming-languages
1790,1,0,1.0,programming-practices
21271,1,0,1.0,programming-practices
13156,1,0,1.0,programming-practices
71380,1,0,1.0,programming-practices
72814,1,0,1.0,programming-practices
35276,1,0,1.0,programming-practices
620,1,0,1.0,programming-practices
54568,1,0,1.0,programming-practices
61750,1,0,1.0,programming-practices
4767,1,1,0.5,programming-practices
132566,1,0,1.0,programming-practices
3965,1,1,0.5,programming-practices
148025,1,0,1.0,programming-practices
41811,1,1,0.5,programming-practices
174739,1,0,1.0,programming-practices
3184,1,0,1.0,programming-practices
51654,1,0,1.0,programming-practices
20861,1,0,1.0,project-management
54247,1,0,1.0,readability
11982,1,0,1.0,recursion
16898,1,0,1.0,refactoring
127928,1,0,1.0,refactoring
51654,1,0,1.0,refactoring
105684,1,0,1.0,refactoring
235135,1,0,1.0,refactoring
218552,1,0,1.0,repository
205470,1,0,1.0,repository
96340,1,0,1.0,rest
142768,1,0,1.0,rest
177980,1,0,1.0,ruby-on-rails
51295,1,0,1.0,security
79327,1,0,1.0,security
115084,1,0,1.0,security
209774,1,0,1.0,security
897,1,0,1.0,security
3852,1,0,1.0,self-improvement
4217,1,0,1.0,skills
22685,1,1,0.5,soa
9428,1,0,1.0,soa
56772,1,0,1.0,soap
19295,1,0,1.0,sorting
7380,1,0,1.0,sql
90399,1,0,1.0,sql
28696,1,0,1.0,sql
36834,1,0,1.0,sql
9113,1,2,0.3333333333333333,sql
332900,1,0,1.0,sqlite
4854,1,0,1.0,synchronization
189934,1,0,1.0,syntax
26758,1,0,1.0,tdd
69472,1,0,1.0,tdd
278850,1,0,1.0,tdd
20861,1,0,1.0,team
13805,1,0,1.0,teamwork
1204,1,0,1.0,terminology
37972,1,0,1.0,terminology
51654,1,1,0.5,terminology
14221,1,0,1.0,testing
271525,1,0,1.0,testing
12828,1,0,1.0,typescript
12828,2,1,0.6666666666666666,unit-testing
51654,2,2,0.5,unit-testing
177980,2,3,0.4,unit-testing
8888,1,0,1.0,unit-testing
13181,1,0,1.0,unit-testing
15177,1,0,1.0,unit-testing
13899,1,0,1.0,unit-testing
99157,1,0,1.0,unit-testing
1554,1,0,1.0,unit-testing
46224,1,0,1.0,unit-testing
40989,1,0,1.0,unit-testing
14221,1,2,0.3333333333333333,unit-testing
28696,1,0,1.0,unit-testing
5099,1,0,1.0,unit-testing
105684,1,2,0.3333333333333333,unit-testing
61820,1,0,1.0,version-control
9113,1,1,0.5,version-control
174739,1,0,1.0,web-applications
4767,1,0,1.0,web-development
1609,1,0,1.0,web-development
59343,1,0,1.0,web-development
1204,1,2,0.3333333333333333,web-development
119891,1,0,1.0,web-development
22685,1,0,1.0,web-development
138794,1,0,1.0,web-development
22685,2,0,1.0,web-services
46948,1,0,1.0,web-services
208845,1,0,1.0,web-services
115084,1,1,0.5,web-services
6328,1,0,1.0,windows
35490,1,0,1.0,windows
285,1,1,0.5,windows
76131,1,0,1.0,windows
6402,1,0,1.0,windows
205492,1,0,1.0,windows
75428,1,0,1.0,windows
4854,1,0,1.0,x86
4217,1,0,1.0,xml
4767,1,0,1.0,xml
319783,1,0,1.0,android
193669,1,0,1.0,anti-patterns
218552,1,0,1.0,api
9113,1,1,0.5,architecture
23061,1,0,1.0,architecture
51654,1,0,1.0,architecture
118878,1,0,1.0,architecture
79982,1,0,1.0,architecture
116460,1,0,1.0,architecture
193669,1,0,1.0,architecture
105684,1,0,1.0,architecture
60357,1,1,0.5,architecture
254794,1,0,1.0,architecture
36834,1,0,1.0,authentication
145407,1,0,1.0,branching
9113,1,0,1.0,code-reviews
177980,1,0,1.0,coding-standards
106575,1,0,1.0,commercial
61887,1,0,1.0,data-structures
183672,1,0,1.0,database-design
147222,1,0,1.0,database
36834,1,0,1.0,design
1204,1,1,0.5,design
173910,1,0,1.0,design
209774,1,0,1.0,documentation
320517,2,1,0.6666666666666666,domain-driven-design
104235,1,0,1.0,domain-driven-design
76998,1,0,1.0,domain-driven-design
165419,1,0,1.0,domain-driven-design
184490,1,0,1.0,domain-driven-design
204829,1,0,1.0,domain-driven-design
249894,1,0,1.0,domain-driven-design
66037,1,0,1.0,domain-driven-design
90252,1,0,1.0,domain-driven-design
116460,1,0,1.0,domain-driven-design
131624,1,0,1.0,domain-driven-design
274599,1,0,1.0,domain-driven-design
177980,1,1,0.5,domain-driven-design
286044,1,0,1.0,domain-driven-design
123469,1,0,1.0,domain-driven-design
199871,1,1,0.5,domain-driven-design
41381,1,0,1.0,domain-driven-design
106566,1,1,0.5,domain-driven-design
104235,1,0,1.0,domain-model
41381,1,0,1.0,domain-model
106566,1,0,1.0,domain-model
